id_vuelo,ruta,distancia_km,peso_kg,dim_l_cm,dim_a_cm,dim_h_cm,bateria_inicio,bateria_fin,clima,viento,temperatura,obstaculos,trafico_aereo,fecha_salida,fecha_llegada,resultado_entrega
V703,RUTA_A,3.7978284601295487,36.698611509016615,36,72,50,99,91.4043430797409,LLUVIA,MEDIO,10.856180905140695,0,0,2026-01-01 14:52:00,2026-01-01 15:21:12.770335,1
V704,RUTA_B,13.812568764230837,25.59886709604544,19,71,48,97,69.37486247153832,NUBLADO,MEDIO,16.350312875814357,0,0,2026-01-01 11:27:00,2026-01-01 11:52:44.283623,1
V705,RUTA_B,17.457908018903982,25.377915850170954,43,28,26,92,57.084183962192036,SOLEADO,BAJO,17.58374270250709,0,0,2026-01-01 17:42:00,2026-01-01 18:08:50.209757,1
V706,RUTA_C,14.25239876951945,16.426820010761,45,26,57,91,62.495202460961096,SOLEADO,MUY_ALTO,15.666462898902827,0,0,2026-01-01 08:43:00,2026-01-01 08:48:12.047796,0
V707,RUTA_C,1.3816372233325196,30.219716350999622,34,78,34,96,88.23672555333496,LLUVIA,ALTO,16.742770358964236,1,0,2026-01-01 11:54:00,2026-01-01 12:12:17.041248,1
V708,RUTA_A,11.19805839689717,21.486113724861813,15,48,54,83,55.60388320620566,NUBLADO,MEDIO,16.789309050380844,1,0,2026-01-01 08:24:00,2026-01-01 08:36:07.011588,1
V709,RUTA_C,12.821981406485314,27.25880381351763,33,48,47,89,63.35603718702937,SOLEADO,MEDIO,12.749088172326271,0,0,2026-01-01 15:10:00,2026-01-01 15:26:45.520888,1
V710,RUTA_B,15.032791538536848,17.42408720202742,27,45,34,90,59.9344169229263,NUBLADO,MEDIO,21.994330288047472,0,0,2026-01-01 09:48:00,2026-01-01 10:08:33.939041,1
V711,RUTA_B,1.9520392519630025,29.39411032970399,15,49,12,85,81.095921496074,SOLEADO,MEDIO,20.99102733630486,0,0,2026-01-01 13:49:00,2026-01-01 14:13:14.093665,1
V712,RUTA_A,9.161833075188868,33.06662494537969,38,54,38,85,66.67633384962227,NUBLADO,MEDIO,20.75964558896467,0,0,2026-01-01 07:52:00,2026-01-01 08:15:32.275878,1
V713,RUTA_B,10.101304834852703,6.284232135811236,34,13,51,88,64.79739033029459,SOLEADO,BAJO,20.054702962175455,0,1,2026-01-01 13:11:00,2026-01-01 13:17:26.357798,1
V714,RUTA_B,3.8751226649510264,33.40072376518201,64,34,13,94,86.24975467009794,LLUVIA,MEDIO,9.700082122267904,0,0,2026-01-01 15:19:00,2026-01-01 15:33:34.620422,1
V715,RUTA_B,6.481646765081043,21.841713005717136,55,78,55,81,68.03670646983791,SOLEADO,ALTO,19.704249511247866,0,0,2026-01-01 09:57:00,2026-01-01 10:13:12.112727,1
V716,RUTA_B,8.483769346354809,33.86430340906386,33,39,24,83,66.03246130729039,NUBLADO,MEDIO,18.62240571019803,0,0,2026-01-01 10:09:00,2026-01-01 10:22:27.428388,1
V717,RUTA_A,15.164564695282625,17.53641740047008,35,77,44,84,53.67087060943475,SOLEADO,BAJO,9.853905540224867,0,0,2026-01-01 15:41:00,2026-01-01 15:49:06.757882,1
V718,RUTA_A,16.799928623193516,15.472099172629884,37,38,29,96,57.40014275361297,SOLEADO,ALTO,15.140358579399686,1,0,2026-01-01 17:38:00,2026-01-01 17:56:52.397467,1
V719,RUTA_C,11.683188091600439,36.64489893443029,12,77,23,87,60.63362381679912,NUBLADO,BAJO,17.107173797301154,0,1,2026-01-01 08:11:00,2026-01-01 08:19:16.823224,1
V720,RUTA_B,7.714068162364856,10.421186068161852,47,60,9,87,71.5718636752703,NUBLADO,BAJO,22.65726839249854,0,0,2026-01-01 13:05:00,2026-01-01 13:25:49.499166,1
V721,RUTA_C,5.318527302582761,33.84638684880265,70,33,15,91,77.36294539483448,NUBLADO,BAJO,18.898895431577035,0,1,2026-01-01 06:38:00,2026-01-01 06:49:04.502871,1
V722,RUTA_A,17.69629813541456,19.618812614121463,60,23,19,87,51.60740372917088,SOLEADO,BAJO,12.541737090886794,0,0,2026-01-01 15:32:00,2026-01-01 15:38:14.436942,1
V723,RUTA_A,17.711339967298095,20.80676998077476,57,78,12,98,62.57732006540381,LLUVIA,ALTO,22.781553833807852,0,0,2026-01-01 16:15:00,2026-01-01 16:36:27.243715,1
V724,RUTA_A,16.72460811999559,12.684497118834619,30,27,23,82,48.55078376000882,LLUVIA,MEDIO,16.175119050855557,0,0,2026-01-01 11:12:00,2026-01-01 11:25:39.649273,1
V725,RUTA_A,14.356375547922926,23.13516692445112,63,51,27,97,63.28724890415415,LLUVIA,BAJO,14.976635452387633,1,0,2026-01-01 06:13:00,2026-01-01 06:38:37.822419,1
V726,RUTA_A,6.53825224367551,13.345842252910346,65,66,31,98,84.92349551264898,SOLEADO,ALTO,14.69152721364475,0,0,2026-01-01 07:42:00,2026-01-01 07:54:44.312988,1
V727,RUTA_A,14.889008219459722,2.051141862545266,68,21,44,98,68.22198356108055,NUBLADO,ALTO,9.505779047907467,0,0,2026-01-01 12:49:00,2026-01-01 13:00:08.988900,1
V728,RUTA_A,7.949481293609933,11.243944911102064,60,26,36,94,78.10103741278013,SOLEADO,ALTO,15.560921984735431,0,0,2026-01-01 11:57:00,2026-01-01 12:22:14.014243,1
V729,RUTA_B,6.555142668635768,0.7519722145603318,29,39,30,85,66.88971466272847,SOLEADO,BAJO,17.98994102922263,1,0,2026-01-01 11:38:00,2026-01-01 12:06:43.466016,1
V730,RUTA_C,13.662711093926752,39.14501408874584,68,32,31,95,67.6745778121465,LLUVIA_FUERTE,MEDIO,14.458466689899137,0,0,2026-01-01 16:10:00,2026-01-01 16:23:19.558853,0
V731,RUTA_A,2.354116769547189,38.647014787880025,18,10,23,87,82.29176646090562,SOLEADO,MUY_ALTO,17.681809908990232,0,0,2026-01-01 10:47:00,2026-01-01 11:02:34.990091,0
V732,RUTA_B,1.8255662960262486,16.10863425015605,10,41,54,95,91.34886740794751,NUBLADO,ALTO,12.542435716343277,0,0,2026-01-01 13:30:00,2026-01-01 13:42:10.193594,1
V733,RUTA_B,8.615212852080155,29.27064874641602,38,18,46,97,74.76957429583969,NUBLADO,BAJO,15.43628834288952,1,0,2026-01-01 17:37:00,2026-01-01 17:57:13.026331,1
V734,RUTA_C,8.575859613976753,14.159340887211787,72,24,33,99,81.8482807720465,LLUVIA,BAJO,17.266161306434526,0,0,2026-01-01 10:47:00,2026-01-01 11:08:07.514723,1
V735,RUTA_A,16.22595060208519,27.008179704896055,65,37,43,95,62.54809879582962,NUBLADO,MEDIO,16.758643508253684,0,0,2026-01-01 10:44:00,2026-01-01 11:09:26.693521,1
V736,RUTA_C,3.1446026368928854,32.31448670031617,77,33,45,90,83.71079472621423,SOLEADO,MUY_ALTO,9.578139641123816,0,0,2026-01-01 12:48:00,2026-01-01 12:54:02.955755,0
V737,RUTA_A,3.0958267666910175,37.89687166534351,44,69,37,86,79.80834646661796,SOLEADO,MEDIO,14.243976196515085,0,0,2026-01-01 08:07:00,2026-01-01 08:33:37.490960,1
V738,RUTA_B,3.50669420807332,16.308384896062044,12,44,23,96,88.98661158385336,NUBLADO,MEDIO,22.709851721250423,0,0,2026-01-01 12:45:00,2026-01-01 13:13:45.515215,1
V739,RUTA_B,1.5055164420082443,31.440270326763883,16,36,41,96,89.98896711598351,SOLEADO,BAJO,14.030215702677928,0,1,2026-01-01 06:52:00,2026-01-01 07:04:22.890945,1
V740,RUTA_B,2.2194395428534426,11.004173799968692,36,29,23,91,86.56112091429311,NUBLADO,MEDIO,16.06323017644736,0,0,2026-01-01 08:19:00,2026-01-01 08:37:50.760438,1
V741,RUTA_B,12.217787736093664,39.61812599984911,10,74,37,92,67.56442452781268,SOLEADO,ALTO,15.652976997804222,0,0,2026-01-01 10:35:00,2026-01-01 10:43:55.910301,1
V742,RUTA_C,8.336933594997657,1.51789915119187,53,58,51,89,72.32613281000468,SOLEADO,MEDIO,22.272959035678603,0,0,2026-01-01 13:42:00,2026-01-01 14:00:24.447549,1
V743,RUTA_A,13.981252140496231,24.33938785679428,50,10,20,86,55.03749571900754,NUBLADO,ALTO,21.16147248877868,0,1,2026-01-01 09:17:00,2026-01-01 09:33:59.657037,1
V744,RUTA_A,17.874161215888225,26.55048627522742,51,19,27,93,52.25167756822355,SOLEADO,MUY_ALTO,19.23012399927524,1,0,2026-01-01 14:56:00,2026-01-01 15:06:07.907512,0
V745,RUTA_C,12.203589578683022,27.67779950442809,42,56,11,80,50.592820842633955,NUBLADO,BAJO,12.107030746509865,1,0,2026-01-01 09:30:00,2026-01-01 09:43:39.166481,1
V746,RUTA_A,1.8577447005421035,5.255309362169016,59,68,30,96,89.28451059891579,LLUVIA,MEDIO,17.436732196768318,0,1,2026-01-01 14:57:00,2026-01-01 15:23:10.383899,1
V747,RUTA_B,2.7775687008238057,37.57192644718865,72,71,36,83,74.44486259835239,LLUVIA,BAJO,18.271766972300526,0,1,2026-01-01 10:30:00,2026-01-01 10:42:24.931293,1
V748,RUTA_A,15.977069441850032,7.65673952247827,46,27,16,84,49.04586111629993,SOLEADO,ALTO,13.205580657615783,0,1,2026-01-01 16:40:00,2026-01-01 17:09:59.047398,1
V749,RUTA_B,9.967431057490446,25.09875942797372,68,55,12,99,74.06513788501911,SOLEADO,MEDIO,12.517931576609245,1,0,2026-01-01 14:02:00,2026-01-01 14:31:44.970922,1
V750,RUTA_C,15.02223170972758,9.295705125361856,57,41,9,86,55.955536580544845,SOLEADO,MEDIO,22.82005658882812,0,0,2026-01-01 13:55:00,2026-01-01 14:18:20.190408,1
V751,RUTA_A,15.562409715823742,12.6350484723402,14,36,46,89,57.87518056835252,NUBLADO,ALTO,14.796786751132284,0,0,2026-01-01 10:39:00,2026-01-01 10:54:49.451320,1
V752,RUTA_C,16.770467205491826,22.08511239826091,57,27,32,96,62.45906558901635,LLUVIA,MEDIO,22.459907275644593,0,0,2026-01-01 07:43:00,2026-01-01 08:08:34.125022,1
V753,RUTA_A,17.14709649326822,16.97914003330077,12,48,57,86,46.70580701346356,SOLEADO,MUY_ALTO,19.988375021978136,1,0,2026-01-01 17:10:00,2026-01-01 17:30:35.157201,0
V754,RUTA_B,10.432038540556206,6.828911238571998,56,58,9,80,59.13592291888759,LLUVIA_FUERTE,MEDIO,17.631507129501287,0,0,2026-01-01 10:07:00,2026-01-01 10:15:51.024488,0
V755,RUTA_C,6.797342928352576,7.2519878956235075,71,53,53,86,72.40531414329485,SOLEADO,BAJO,17.81012574543794,0,0,2026-01-01 09:10:00,2026-01-01 09:21:23.115631,1
V756,RUTA_A,17.351702863915975,17.016719132430588,23,63,30,90,55.29659427216805,NUBLADO,MEDIO,10.398321758676929,0,0,2026-01-01 13:21:00,2026-01-01 13:49:37.556198,1
V757,RUTA_B,10.30590890202083,30.41267764188228,72,43,9,88,67.38818219595834,LLUVIA,ALTO,16.827099119337667,0,0,2026-01-01 06:34:00,2026-01-01 06:39:01.533449,1
V758,RUTA_C,2.0922962902283877,35.96960355048765,70,45,26,91,86.81540741954322,LLUVIA,BAJO,21.668081651926506,0,0,2026-01-01 13:12:00,2026-01-01 13:24:06.090693,1
V759,RUTA_C,11.927201351017706,3.823042659245622,40,27,19,82,58.145597297964585,LLUVIA,ALTO,18.725358012742436,0,0,2026-01-01 16:33:00,2026-01-01 16:46:10.875462,1
V760,RUTA_A,10.990640756715184,16.02760434859634,26,47,17,83,61.01871848656963,LLUVIA,MUY_ALTO,16.617346748257642,0,0,2026-01-01 09:28:00,2026-01-01 09:39:44.265932,0
V761,RUTA_A,16.228478839210002,4.4596997670536265,33,68,32,83,45.543042321579996,SOLEADO,BAJO,22.84774878326812,1,0,2026-01-01 07:44:00,2026-01-01 08:03:32.295711,1
V762,RUTA_A,12.104182215682812,1.1554029849876164,32,18,37,92,67.79163556863438,LLUVIA,MUY_ALTO,15.259837109356784,0,0,2026-01-01 08:01:00,2026-01-01 08:16:36.946740,0
V763,RUTA_B,6.933891215846374,26.637887964436285,59,60,47,98,81.13221756830725,SOLEADO,BAJO,13.521777299913262,0,1,2026-01-01 11:31:00,2026-01-01 11:36:30.738070,1
V764,RUTA_A,17.425837336998946,24.29675295768022,79,44,27,89,54.14832532600211,LLUVIA,BAJO,16.61532766431303,0,0,2026-01-01 06:12:00,2026-01-01 06:30:00.319033,1
V765,RUTA_C,14.627531261694571,6.939254995688005,36,14,37,84,54.74493747661086,NUBLADO,BAJO,19.065869472446384,0,0,2026-01-01 14:21:00,2026-01-01 14:49:33.213723,1
V766,RUTA_C,11.717099512483024,9.735606907176033,24,23,47,86,62.56580097503395,LLUVIA,ALTO,9.128823616766956,0,0,2026-01-01 08:08:00,2026-01-01 08:15:34.888214,1
V767,RUTA_A,5.979728457853089,1.4364562689584761,59,39,22,95,83.04054308429382,NUBLADO,MEDIO,17.13947457396167,0,0,2026-01-01 06:37:00,2026-01-01 06:52:54.062374,1
V768,RUTA_A,7.350185037343024,33.48041462492895,45,13,54,80,65.29962992531395,NUBLADO,BAJO,19.24138006214524,0,0,2026-01-01 13:28:00,2026-01-01 13:54:00.830035,1
V769,RUTA_C,12.389488709643164,39.00027854391778,17,48,57,91,61.22102258071367,NUBLADO,MEDIO,14.921433498812556,1,0,2026-01-01 14:11:00,2026-01-01 14:21:12.541184,1
V770,RUTA_B,2.2236739138764694,5.8506517033902865,12,73,34,81,71.55265217224706,LLUVIA,MEDIO,20.427859065210566,1,0,2026-01-01 11:32:00,2026-01-01 11:59:45.519519,1
V771,RUTA_A,5.363570058054479,9.643270943729275,71,34,30,86,70.27285988389104,SOLEADO,BAJO,18.56474664964428,1,0,2026-01-01 09:55:00,2026-01-01 10:12:28.095548,1
V772,RUTA_A,13.136315867742166,34.8021761959039,56,37,20,90,63.72736826451567,SOLEADO,ALTO,24.56553247404431,0,0,2026-01-01 17:30:00,2026-01-01 17:53:22.062008,1
V773,RUTA_C,9.160314667358556,37.0953200192693,70,75,17,92,73.67937066528289,SOLEADO,ALTO,12.997588409675139,0,0,2026-01-01 14:58:00,2026-01-01 15:09:18.501007,1
V774,RUTA_A,7.840690601845312,17.07528162086901,41,31,43,81,65.31861879630938,SOLEADO,MEDIO,19.322839401984357,0,0,2026-01-01 10:58:00,2026-01-01 11:05:03.513245,1
V775,RUTA_B,3.5747795808070464,2.499587654628428,22,40,37,86,78.85044083838591,LLUVIA,MUY_ALTO,11.930704368810382,0,0,2026-01-01 13:16:00,2026-01-01 13:23:35.595247,0
V776,RUTA_C,8.511433586121454,2.055977430866366,10,32,30,94,76.97713282775709,SOLEADO,MEDIO,9.538534194893096,0,0,2026-01-01 16:01:00,2026-01-01 16:26:21.830681,1
V777,RUTA_A,14.101763502923976,23.17101970972591,43,57,52,90,61.79647299415205,LLUVIA_FUERTE,MUY_ALTO,7.8578766287285085,0,0,2026-01-01 12:24:00,2026-01-01 12:32:31.749050,0
V778,RUTA_C,5.488218383222181,16.019356801280573,71,29,5,81,70.02356323355563,SOLEADO,MEDIO,18.153296089587705,0,0,2026-01-01 06:18:00,2026-01-01 06:42:55.063001,1
V779,RUTA_A,1.0917752171225161,1.6317708893173535,40,47,53,86,83.81644956575497,SOLEADO,MEDIO,16.73699165577641,0,0,2026-01-01 13:12:00,2026-01-01 13:34:46.394455,1
V780,RUTA_A,12.364583319566709,23.538469496345993,73,64,42,83,58.27083336086658,LLUVIA,BAJO,14.083795770552985,0,0,2026-01-01 09:38:00,2026-01-01 09:55:44.224107,1
V781,RUTA_A,17.534652275353395,0.9464501952663876,34,77,6,90,54.93069544929321,LLUVIA,ALTO,8.905982664201549,0,0,2026-01-01 14:57:00,2026-01-01 15:13:33.844962,1
V782,RUTA_B,11.31605158100591,31.601192346896283,47,10,53,81,55.367896837988184,NUBLADO,MEDIO,13.238453495445295,0,1,2026-01-01 13:12:00,2026-01-01 13:36:44.592393,1
V783,RUTA_B,3.0386716017612123,12.604096496783177,23,16,10,95,83.92265679647758,NUBLADO,BAJO,16.016372030701824,1,0,2026-01-01 08:34:00,2026-01-01 08:40:38.893334,1
V784,RUTA_C,6.452462569859442,2.0901911188646682,17,66,50,86,73.09507486028112,LLUVIA,BAJO,19.17267746717239,0,0,2026-01-01 12:22:00,2026-01-01 12:28:33.188656,1
V785,RUTA_A,15.749907450243798,23.739912728834557,63,21,54,92,60.50018509951241,SOLEADO,MEDIO,15.933856999009498,0,0,2026-01-01 15:11:00,2026-01-01 15:33:58.817171,1
V786,RUTA_A,4.953657262366086,16.20853437010566,11,14,42,84,69.09268547526783,LLUVIA_FUERTE,MEDIO,17.00824137082111,1,0,2026-01-01 16:34:00,2026-01-01 16:54:59.343147,0
V787,RUTA_B,11.330830359459338,38.965116327607404,65,59,46,96,73.33833928108132,LLUVIA_FUERTE,ALTO,14.495470476103456,0,0,2026-01-01 06:48:00,2026-01-01 06:59:19.728188,0
V788,RUTA_A,7.845410540317963,21.995847168896237,70,51,28,91,70.30917891936407,LLUVIA,ALTO,22.996896810108616,1,0,2026-01-01 15:41:00,2026-01-01 15:50:10.698626,1
V789,RUTA_B,4.533343264134033,11.371947650961827,31,21,22,98,88.93331347173194,SOLEADO,BAJO,11.927001422687088,0,0,2026-01-01 14:22:00,2026-01-01 14:46:30.388996,1
V790,RUTA_A,14.827917190599553,28.522835153042003,44,27,31,86,56.34416561880089,LLUVIA,ALTO,13.203047130859488,0,0,2026-01-01 09:57:00,2026-01-01 10:10:03.446210,1
V791,RUTA_C,13.628131699916734,11.223934100437097,25,75,45,85,57.74373660016653,SOLEADO,BAJO,14.030567704025948,0,0,2026-01-01 12:41:00,2026-01-01 13:07:31.929499,1
V792,RUTA_A,12.247048121307513,36.21761001059882,59,26,12,87,62.50590375738497,SOLEADO,ALTO,18.170817591906896,0,0,2026-01-01 08:41:00,2026-01-01 09:09:31.887294,1
V793,RUTA_A,5.01772203456877,15.30151783504137,52,77,32,92,76.96455593086246,SOLEADO,ALTO,11.844560840852477,1,0,2026-01-01 13:11:00,2026-01-01 13:40:48.189707,1
V794,RUTA_B,2.6635690461796506,22.219808229660106,26,71,14,84,78.6728619076407,NUBLADO,MEDIO,16.542874362191995,0,0,2026-01-01 07:04:00,2026-01-01 07:12:09.843205,1
V795,RUTA_A,10.794708607041425,2.49763760105704,67,50,21,81,59.41058278591715,LLUVIA,ALTO,16.65964057370623,0,0,2026-01-01 15:55:00,2026-01-01 16:21:37.133843,1
V796,RUTA_A,10.412523170170367,17.331788899113114,11,43,59,88,67.17495365965927,LLUVIA,BAJO,13.22256811706648,0,0,2026-01-01 11:20:00,2026-01-01 11:42:51.106764,1
V797,RUTA_B,4.202545158692841,33.378359816609304,13,79,33,90,81.59490968261431,LLUVIA,MEDIO,17.319917843827426,0,0,2026-01-01 16:24:00,2026-01-01 16:30:04.691682,1
V798,RUTA_C,1.9561938033579322,32.323127811852004,48,54,10,85,81.08761239328413,NUBLADO,ALTO,11.968744405050275,0,0,2026-01-01 12:53:00,2026-01-01 13:19:20.221000,1
V799,RUTA_C,2.3720437212977616,9.360583074714286,15,67,18,86,81.25591255740447,SOLEADO,MEDIO,11.531703430153016,0,0,2026-01-01 10:46:00,2026-01-01 10:58:33.575409,1
